Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.0630092449255244,3.602324010808843,0.2519080145166299,0.6809536661728544,1.125858302545689,
3,10.36692077242037,11.36467965057113,10.46134870359822,10.56507505260731,0.2338424420588733,
4,0.1690546606357657,0.4059203873250681,0.2788415026693656,0.2840370463368345,0.05828419020595835,
5,0,0.4162859692912662,0.2081429846455194,0.1248857907862657,0.1152643655437823,
6,0.0001565148438658071,0.1355417308939195,0.03800829468673328,0.05089427950724712,0.04089854099494308,
7,7.060805273795268e-06,0.4336349692880503,0.02786686622584966,0.1373223699397386,0.154587223712177,
8,0,100.0000000000009,100.0000000000005,96.66666666666697,17.9505493571151,
9,0,331.8632840310015,326.3479944790051,276.0567932560994,98.18208788506352,
10,397.7428694699879,445.7775562610896,398.0089894405774,402.596060401569,13.85495199117447,
