NFE,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30
400,1058.857893132356,938.6279131485817,749.5966404136864,969.9725417718436,807.1447123868847,555.0331812851025,908.5243079773834,558.1574196511767,785.4328870285149,795.6789535819013,870.3930856607756,613.2242720365547,458.6489004170708,967.2372827611844,928.5139285606873,625.4588816490772,866.0576168102061,663.0068322157962,698.8516571093251,851.9432699500012,362.00401894055534,670.1613644185745,777.9499952786363,689.4369355793373,851.702404915256,956.8189880417168,813.4229575961482,788.8126734339813,569.3087731207032,535.5869469479394
551,809.856225403084,938.6279131485817,749.5966404136864,969.9725417718436,807.1447123868847,555.0331812851025,773.6107468971837,558.1574196511767,683.777936318033,780.7649795456907,558.5784480596235,613.2242720365547,379.39084179814813,765.3614723267973,651.5178155096307,625.4588816490772,664.5674248571279,663.0068322157962,698.8516571093251,664.0763871670595,362.00401894055534,670.1613644185745,777.9499952786363,689.4369355793373,745.1711774244559,684.1854514298603,813.4229575961482,788.8126734339813,569.3087731207032,535.5869469479394
761,761.6958960529938,854.4034515884894,662.7317968563534,969.9725417718436,807.1447123868847,555.0331812851025,773.6107468971837,558.1574196511767,683.777936318033,627.0110467489542,558.5784480596235,583.5830430257215,379.39084179814813,765.3614723267973,651.5178155096307,612.0765338853797,664.5674248571279,663.0068322157962,698.8516571093251,664.0763871670595,362.00401894055534,670.1613644185745,674.7444244730972,689.4369355793373,745.1711774244559,684.1854514298603,813.4229575961482,575.0436598221917,569.3087731207032,535.5869469479394
1050,438.34402526474287,631.1536940773091,528.4255916226489,850.6909698759973,725.5314392402452,555.0331812851025,711.00358548727,558.1574196511767,683.777936318033,627.0110467489542,518.9825042940313,583.5830430257215,379.39084179814813,765.3614723267973,651.5178155096307,608.8318292919253,664.5674248571279,393.60627503178813,698.8516571093251,664.0763871670595,362.00401894055534,670.1613644185745,674.7444244730972,689.4369355793373,745.1711774244559,684.1854514298603,813.4229575961482,575.0436598221917,569.3087731207032,535.5869469479394
1449,438.34402526474287,631.1536940773091,528.4255916226489,576.4435738330988,725.5314392402452,502.98421444435684,711.00358548727,558.1574196511767,683.777936318033,592.0107511628055,518.9825042940313,583.5830430257215,379.39084179814813,685.9179996097233,555.7200376199759,608.8318292919253,649.6482611621905,281.9275218851903,682.3062635114483,664.0763871670595,362.00401894055534,641.6197211630715,355.7797741887923,587.3752096064659,745.1711774244559,684.1854514298603,813.4229575961482,575.0436598221917,519.4911426350468,535.5869469479394
2000,438.34402526474287,631.1536940773091,528.4255916226489,367.7924905664804,725.5314392402452,502.98421444435684,539.3998670284418,320.29431231585664,510.3374048009525,592.0107511628055,433.6179201272425,583.5830430257215,379.39084179814813,685.9179996097233,555.7200376199759,364.04543260668265,506.73106013457436,281.9275218851903,682.3062635114483,526.7658521134481,362.00401894055534,641.6197211630715,355.7797741887923,587.3752096064659,542.2119054263403,426.66430322642714,813.4229575961482,367.20114250500984,428.33741352850893,535.5869469479394
2759,438.34402526474287,479.2416129265241,528.4255916226489,367.7924905664804,566.4111906733585,502.98421444435684,250.34063778548742,320.29431231585664,420.5039656296715,273.22041740905115,433.6179201272425,498.6906984431057,379.39084179814813,522.7269455911413,208.70131261759067,364.04543260668265,487.81330363347746,270.66480757352133,613.6395854289544,365.05171494814834,362.00401894055534,520.4544717393521,355.7797741887923,587.3752096064659,517.5632649547772,426.66430322642714,474.2433825132268,367.20114250500984,427.26862344778914,477.1430882717025
3807,438.34402526474287,479.2416129265241,351.76026506708877,367.7924905664804,502.8946508336883,371.8011849423299,250.34063778548742,320.29431231585664,252.6202597465633,273.22041740905115,433.6179201272425,335.64036305605117,379.39084179814813,522.7269455911413,208.70131261759067,259.6067194682375,487.81330363347746,270.66480757352133,413.9812921983892,111.5753934713225,329.606348608186,381.43313976542254,355.7797741887923,539.7219291885779,402.01599093929235,426.66430322642714,409.9361810246628,367.20114250500984,336.4154955877691,477.1430882717025
5253,314.2065204537973,479.2416129265241,276.5314642241694,367.7924905664804,474.53048307646554,371.8011849423299,250.34063778548742,320.29431231585664,252.6202597465633,273.22041740905115,433.6179201272425,335.64036305605117,350.4341480648638,156.08831875429502,165.6654928442094,259.6067194682375,344.821302095942,268.4716912624895,383.43573069773424,111.5753934713225,162.7583886317734,381.43313976542254,355.7797741887923,352.5842602407879,402.01599093929235,294.9369525628811,281.8288777733951,367.20114250500984,131.5976299982203,412.040441703597
7247,157.54702342104218,263.9534181015219,180.89522721226191,247.16180688494407,410.182176507881,70.79616359793113,68.75696245003292,254.4188041610628,158.3489962283811,36.14778544232968,203.5987065063309,335.64036305605117,318.4921704025367,153.2768933396565,51.578986258107754,259.6067194682375,344.821302095942,235.59489032511416,277.9895647324004,106.26551133314821,162.7583886317734,318.634479615574,199.5761809567953,250.9836464367645,274.972322078512,124.8137429096755,259.05738060371283,262.8371120514339,131.1052769916037,340.9400114642026
10000,153.0980188164372,263.9534181015219,107.9077029193586,223.1156245188747,250.24559270841857,70.79616359793113,44.574371786071424,171.1590058819434,81.08668502294836,36.14778544232968,203.5987065063309,335.64036305605117,223.45782233305266,93.02675241321845,51.578986258107754,118.33048859576729,91.52622876473558,127.862895967995,73.580503021283,95.75389312387007,125.92765915225709,116.6238818363163,169.8519901666325,221.6169678630781,123.49422675468901,124.8137429096755,235.9138891956757,118.37781851061001,100.71170202003799,135.5387295835128
13797,143.91445763341292,76.9000830500263,49.52663449434226,58.523183897126046,205.825192467305,64.36097560179178,30.61756729940544,46.78345010848443,25.501205843037948,22.065899025040842,48.1678924324292,91.73406398603355,107.7577305940849,45.05096470320041,18.15254127385697,19.40482153730682,45.85683556206232,56.68485027030943,57.040255927568076,36.91599788701069,44.99130557497756,30.84437810350482,38.784581603322295,46.7089730028747,82.73711959901037,30.06704835111759,97.64487127558935,47.55226652358124,20.829470344318448,13.223412056362118
19036,61.85549496058821,21.31916319884294,20.03112456124427,21.27993238059298,146.2167844024141,4.592040865431954,13.672153477536991,15.73689940134591,16.705569775102962,6.0669418779330035,18.43219204829438,39.43312719718324,35.38699973140001,23.27238688481975,15.76418518363062,12.388863172346651,9.24117477501568,21.230497070891033,27.08756102359303,11.55987553793284,9.501409394398706,13.162488077970009,33.85044970980607,13.179502417454838,20.226282182841263,14.59499760077597,27.79884890039102,25.66290046810445,8.736798201901365,12.55908768511517
26265,12.780478133511222,16.98259734938074,11.564314813957939,8.984125112975107,135.5299732568562,1.676649513849952,1.572176499361831,7.3821880909058555,10.147846243755788,1.61911326499694,2.512146424567618,12.56239379846966,2.7551104149069943,3.107731007567963,7.254058621488184,3.278291651714881,1.831469914409354,12.35835189473164,5.7138419505076845,7.136959721719903,1.0065015060645242,4.1198038341854035,2.765606281289365,2.108577285876436,3.6542637819384245,1.003354690559263,8.958920099093119,10.34996533586036,1.411795059858377,2.446897747482126
36238,0.4643652863692296,1.661980440113894,0.3746969612193425,1.5187518750067281,7.731802736627742,0.4663302319067952,0.1680853908496829,1.139790477373481,0.8288938766331739,0.2933259693440959,0.383183606561488,0.7649386890529968,0.5139971756339037,0.3419968805997087,0.5041741621066649,0.1689314833133722,0.4330925840399686,0.4330817002155527,1.1613349283620658,0.4374066846876303,0.2782175829620428,0.6532462349418893,0.6756940685895643,0.3759201462553392,0.7002364650670643,0.3774209904818235,1.530865970024934,1.003853255813283,0.3394244250885095,0.8676492763011083
50000,0.1248989847335906,0.3746969541998624,0.3746969541998624,0.0009944751845978317,0.1248989847390476,0.1248989847335906,0.1248989847335906,0.0,0.0,0.2497979694667265,0.2497979694667265,0.2497979694667265,0.0,0.0,0.0,0.0,0.2497979694667265,0.0,0.0,0.1248989847335906,0.0,0.0,0.0,0.0,0.2497979694667265,0.3746969541998624,0.3746969541998624,0.1248989847331359,0.0,0.0
