NFE,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30
888,250295.49583499352,351529.51553681534,79930.56649667489,166185.0695746984,93445.5327835316,111549.4412751457,179017.72965382077,103465.0049153675,83996.42265409928,910449.9893710712,795336.638638342,249337.54870091443,167729.4902112645,62234.61534280523,124195.5890039276,99491.08304555877,566162.1665105456,291023.5569872127,419447.25868599047,69734.76595984936,240373.06270861372,416982.1571148767,579988.1853527374,181262.89107498172,48943.73499003272,281015.42834153393,220194.8687637652,198088.19272264192,37760.336149363684,245120.9839446433
1527,36164.04774130732,112462.13887053529,79930.56649667489,86973.21348800012,93445.5327835316,46764.82327233983,37226.31757783338,57276.02736697304,83996.42265409928,290046.262916399,208617.8935921493,143477.4676187936,18918.419616098883,62234.61534280523,26853.32441046152,99491.08304555877,133623.1362586509,154182.5907499228,55227.944103760354,42974.668271759285,240373.06270861372,203297.9227194485,133557.21016513222,66516.01264427774,48943.73499003272,65815.31005478138,220194.8687637652,156084.3583884869,24271.08806889608,6885.371905772519
2625,8246.91435130694,112462.13887053529,18243.53706721545,29157.924465699438,44545.86218579584,46764.82327233983,37226.31757783338,57276.02736697304,83996.42265409928,114624.1990621313,22597.88092508634,19325.49702430715,5850.320287460214,20131.207145621218,26853.32441046152,83278.09610572377,39880.72183409486,154182.5907499228,55227.944103760354,42974.668271759285,125894.96889716039,29707.66481440766,33181.26792147535,29735.72747791607,20997.03752154907,55719.30631517381,91269.78209887237,84142.10357034695,24271.08806889608,6885.371905772519
4513,5847.259746203764,9040.917956577243,5153.807363237543,4379.5109623883645,18341.517753276552,23411.64038430774,6906.618844019606,13056.64132579687,16321.023807249841,8981.582195238823,16310.770453348909,10789.25791948871,5850.320287460214,1634.089392452623,2452.5615510409993,11207.097930928669,12664.03624011895,6646.744415041163,6048.485179666897,10210.66679106671,14195.207261809432,28499.87924134815,9094.27687034524,8306.066272894022,13924.05447875715,6462.10488423445,9532.544708317908,4093.759580846274,6018.7143140725875,6219.049832045541
7757,738.8454500464048,261.54334391467046,517.6006604311519,1445.866841595557,1334.428820455797,1248.049619961006,205.871172928189,249.8879174208155,2176.536892830721,696.3021970719407,482.2272525763542,393.1656398104055,1144.971548398891,1512.740420066521,388.02420119813866,890.5588907515739,2072.23751230966,2303.801656677798,712.0616466475722,1012.3478558517301,1212.904297519377,382.84434203001547,341.9428129888229,1357.572308600115,477.4534832812524,704.190291022408,1025.692157925714,947.7316306154453,780.1990113954321,1026.302529874348
13333,140.1658380710098,28.83104532937728,126.021410187989,79.56014142996423,102.82746666585649,66.25485062828034,63.3779118701616,86.72034801947257,52.09412155302675,258.62384805835967,97.26823465080564,48.96122679195241,27.6013493969474,82.15717741191042,81.44171120007377,35.891746464827754,138.95901435241421,49.48177853708921,126.2263291754566,76.41852393987028,96.5414490647554,137.7258402029204,134.9008112518404,40.22378582183364,66.38297541242514,89.19155870666668,64.56530588339592,74.27622684711378,112.08907585777891,96.42957035709536
22916,21.86278243074798,24.879181743374147,21.48612355626256,17.38851635651895,25.800749266331877,22.51079335414443,19.98342980873099,20.324910083221308,29.81059338896193,20.070004245601012,9.370277713239602,20.707598220858237,17.50521799163084,19.47490968051125,18.057884494389103,21.148971736593467,17.27009744900465,23.14645988234929,20.48148785601461,20.8375590379153,27.15207125780807,27.52413922120559,27.16225637163166,12.225404589144551,21.8615815771177,17.786434578317987,17.13276501753353,25.052720956926578,15.17446111145,16.30587589216589
39389,8.588116311844942,9.35315019710538,10.259510756800859,10.631213363818231,11.22435863062447,8.665694575280668,8.952129445946868,10.052863771372811,8.080687110584222,10.50475224157003,9.053485701100273,8.510239975731565,9.576104942844497,9.677979592016982,10.09715695585351,10.527666905434439,9.083638023131245,8.678558803959504,9.267374489741544,8.864100694563376,11.62533069154665,11.264579362916491,9.154747566516107,8.895946644468268,9.039222296366006,10.60647824917123,10.48369502119522,10.79016188666105,9.485973318709966,11.02993353731677
67700,7.301956327882407,6.417219569774942,5.82726913254578,6.707535039333607,6.270874860957974,6.670387425594299,6.459042406897652,6.120455319678968,6.1056268814470505,5.310717538286782,6.97450124381885,6.566541775320503,5.501234039833207,6.283148449634155,4.950028787745397,6.79140644209474,6.512464986884653,5.5830637379058325,5.613116876822004,6.010629859675647,5.905589200936447,6.134563364133554,6.284965893141817,6.073876394327044,6.013754502619578,5.669413022970956,6.243789178914768,5.9446870707245125,5.277292357736087,6.737050139584652
116362,4.365908453368775,5.618810031693329,4.745880482133316,3.940365736342073,5.3271389693327365,4.045964285586706,5.063534468181616,3.9772563427852674,5.442827231795036,4.798064497942279,4.99757457891269,4.706285521456722,5.268906623931572,4.6603137286294904,4.950028787745397,4.0313584971856935,4.062502931064955,4.991024008811337,5.613116876822004,5.160889714720041,3.5712674494395737,5.704103000776968,5.12478899468033,4.022720623253234,5.0791165473474384,4.992607458616477,4.734723359754072,4.748213409550999,5.132832057080349,5.219470518732578
