NFE,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30
888,563.4787981504601,562.3526266442059,513.0173189638757,580.8439962091293,494.68293332013036,533.2721635828168,528.0204728416004,554.997197748708,593.7398547175119,614.0474976809624,605.3978731131798,557.8073251242387,528.4233784993676,602.0537070396199,518.372593159942,585.6373747796615,490.59766552560217,475.684699843933,410.3314575896484,572.4584715324581,511.89349131622663,537.7249815370301,576.4855730999661,564.260494604318,535.1094160870261,488.47814845809336,538.4156098743626,487.5709417025123,509.01699458859736,592.9622651703202
1527,483.2827849627736,544.8349316339518,478.280862067134,425.66941325180414,494.68293332013036,320.77379057502134,400.4536844276518,469.7795600593988,469.17623635912264,503.49568200134286,487.5078853277514,517.8001068723217,527.0483326850408,459.4229200326049,398.8978846573709,429.6390549270227,490.59766552560217,468.99685889819125,410.3314575896484,494.4373893175762,386.1250843300763,491.9530828455079,343.2167163081822,523.6039848584378,535.1094160870261,333.07056600729265,499.03929845467786,487.5709417025123,409.0340216725501,506.2497546495497
2625,416.3089586382177,391.710368585686,415.4266585205607,349.7680618396344,400.7692615448082,320.77379057502134,400.4536844276518,414.1576977875993,469.17623635912264,452.3039994922171,401.1360325650689,423.51393683896464,458.5052170046333,382.0076400393757,398.8978846573709,316.3213020792911,485.2032856977212,411.01031300276514,410.3314575896484,405.4762016206723,386.1250843300763,376.07928861975444,343.2167163081822,463.5202833009057,375.9504032787295,299.2018012248673,489.7582558144227,367.51277347860514,409.0340216725501,471.7280921868487
4513,307.5178890009579,345.28637687384366,391.53515923537134,344.0857257342518,312.30783845773584,320.77379057502134,368.0505644196452,362.3937334566906,382.6715075219649,300.27121386894964,389.1510924463582,301.12722626735666,334.0293566442399,379.5198660820267,260.86740190086795,312.34481910643814,378.7244963442781,274.88284332734315,387.31594046389506,324.80835139431315,386.1250843300763,358.375602481965,343.2167163081822,309.60546562197004,357.89459302864367,299.2018012248673,349.18940566354655,367.51277347860514,342.06556803566883,332.9582866542983
7757,268.4643093374845,300.11102183506483,271.6014029510836,236.0614445883052,245.30215363963242,238.2198803931142,243.26664308319482,252.7212802907272,285.07596405141516,257.50445716887816,299.476924019477,252.9994322205425,204.7432293609111,264.6942335608067,260.86740190086795,244.5787433703415,254.7191846055123,263.6336986278462,243.22150982352218,277.8472861575788,256.163146878781,255.1789432129697,293.8427219259938,283.3027814119527,284.6094822988116,243.047198350904,239.25446971820202,236.914479104866,272.9054423856327,292.77605073944164
13333,209.62830239454,198.5064267800069,185.0097837722741,205.4480253986558,202.33788077859901,200.7891631160414,182.3260887919503,190.33172502828134,215.01225986617033,196.65420873455082,174.44915337574741,217.8015870576667,193.94442182601261,198.74527467093208,219.4760796559658,193.7973430509776,194.3369749445969,204.20812476884066,218.6388830098106,200.8753042662968,220.1475179829633,221.82912261467968,160.5110900736447,212.236411706303,205.675499364623,216.5112877790162,169.2918692380661,204.03573299534452,180.270099493659,192.6189529720056
22916,144.45057917836633,133.9914691718071,147.7663932835924,138.5862304520622,135.0537331236505,126.1248053107123,146.91085271416281,163.1283413504866,140.65808070238572,124.12078802434809,130.1973780762128,149.7168357701431,117.3761049506645,134.15975257271072,153.20263640860398,153.7151484776582,145.03164811514068,151.0926909553507,149.8752606951048,139.5894636675223,143.6740196314806,145.7134751966342,127.2522527830793,145.42567547704158,145.5647172540114,155.1898496870976,160.3591708418788,146.9803794785489,135.49650991388242,138.42566970345908
39389,104.0313553469009,108.2762190118976,104.3604350164255,106.29166876847741,101.68760821288141,103.5540965226573,105.4165872280913,83.85134314311334,94.00240558235883,104.3036360955414,103.0880577440938,105.74794682479109,91.3317141574746,103.2705155776655,89.07899985927372,82.70595664337884,85.14492278966361,82.064341190969,103.3851728781511,106.72932177310179,93.11693934957998,102.46341127961429,106.28868271283591,106.854249214087,122.95354925113449,98.12154730438965,91.7021060904193,102.8995064319165,106.3553306829916,106.7724152596106
67700,84.42309010797884,91.86833791629124,94.82699279884514,70.8881301016062,80.91485947672754,66.09902966509821,89.42062785762404,83.85134314311334,80.72470083661938,78.6422827392953,81.61280000690033,82.6899238122993,75.7576061615714,85.76179566615191,80.90059093594789,82.22872740068543,85.14492278966361,82.064341190969,77.62524869244929,73.66873446418003,82.13038800568984,85.50369743485817,73.71142587632244,84.93231674571405,83.80068424732622,77.77299296222441,72.95424527216619,86.19854600187296,80.1690505388392,83.37023928475206
116362,63.888734312340034,66.8602088802071,68.47212557322575,59.527104612287424,71.8487028640917,62.58893438230382,71.97639927029206,74.91542266126089,49.20971601721669,56.236349172704536,60.47599828608418,70.96920702075658,57.739051198059094,69.72970633771706,61.760507967065344,68.74715095879401,69.49591862423028,71.93859227840801,53.07069780161783,60.91648834402326,73.11513616178684,69.83421407547985,62.828534284166714,68.93285851365204,68.37583514855453,62.820327368802175,62.49068871870031,71.38970590530073,54.14638944853743,62.01568543397434
200000,41.00532179879065,43.37486887020929,44.40557536396989,50.42476320997832,49.62968817216121,38.95472603352107,37.23057650778844,48.26245935763826,38.46288731732739,44.22202343623428,47.366101518628284,42.16794095942554,49.77010088955808,43.00720152663996,44.66264558959597,42.834493767485704,43.451342745711834,39.36559930502654,43.8319590568052,48.56488105527536,40.74373009992132,43.85030329830396,41.47709231031956,47.633880529346584,49.3433124201282,44.5944557984144,38.35413624868886,45.844800805073184,43.42498421890684,44.66449346764647
343754,31.79089460613159,29.52941087366526,29.433395001338788,27.213996373512373,28.21549912167711,30.18632950884603,29.36336614866093,27.00306117620914,32.6730038856382,31.652604981491088,33.04568112393054,31.69936493351997,27.08740035436881,31.4627084259763,27.83917652405228,32.28473666645709,31.024606806179353,32.26469930581925,30.757027933260822,31.171928535695766,28.458453422137843,32.9674987372116,33.75681811706932,25.418611424949397,30.50710333380221,32.021105310571215,33.941545345479305,27.334472175422093,32.767651349036896,30.80408482048495
590835,23.694150251848782,23.834090203322027,21.480879433290173,21.977721012869893,23.6870176148127,20.613881730340378,20.56213425360215,22.403974958762888,21.80351604890984,22.004321858263673,23.258486943769412,22.42422306898436,23.69495990404164,23.099933192518282,21.695586465691463,23.11569324214429,21.46066210138486,21.250045726551782,22.342533429780588,23.61239588801652,21.65588013611216,21.16110031689107,22.81820392133545,22.423835823333093,23.60183797644743,22.810315636362702,22.728638779125838,20.532686646903237,20.767162046596923,20.573067379223858
1015511,17.374336431969823,17.828275093337076,16.45627451316977,17.84268636410468,18.26083309790522,17.504775245670537,17.58607594641603,17.77968921761919,17.79542795702116,17.991380835511897,18.321291090476514,18.45956297236989,17.966218722723738,18.270799938271466,17.79996253939055,18.34612455391959,17.445351874842,17.212730295107242,17.411783471413287,18.08474813303962,18.14823988892329,17.35079083720825,18.967846984929448,17.21772753527205,17.99906755835707,17.717955477174662,18.24908026935316,17.2489296527026,17.30427067973528,16.987991017865742
1745432,16.16450061849741,16.12458964557788,15.77636257339282,16.1118210105268,16.29033448723419,16.258598238732592,16.419577922911802,16.50551278004264,16.19576624969682,16.55230851734791,15.78381918834168,16.61766880471043,16.34277914832273,16.10080848545033,16.271131489532188,16.05354262477204,16.26217240942538,16.11710312864102,16.58449858444772,15.74791654468925,16.505623996658638,16.825464821483017,16.53099705367219,16.08303955936333,16.36362011907693,16.663501255087,16.17517371202018,15.938728759078911,16.38536394750645,16.06387955776609
3000000,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303909,15.56697651303898,15.56697651303909,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303909,15.56697651303909,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303909,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303909,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898,15.56697651303898
