NFE,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30
888,3027.0387751169396,1629.556385284292,2643.574124040466,2396.352690387846,2105.23505283183,2013.271391771255,3116.798115451075,2205.948655091312,2021.2632612217,2360.545670867396,2551.2980851971897,2456.366407015943,1148.510055360795,2312.676115770988,2007.87494086376,2365.0573198936872,2457.6281206550807,1896.441730295361,1073.355354791915,2651.551716034463,2067.847318389613,2396.023752745144,2278.669341364628,2077.309266184639,857.9714161114366,2530.7102590951363,2756.3804749325514,2470.431672367988,2070.258950235883,2050.126749849564
1527,2481.354631823881,1629.556385284292,2451.093284130493,1737.6585856004458,1415.203577699492,2013.271391771255,2521.759438567427,2035.698628534385,1828.9432317182918,2094.354609111331,1246.962951326898,2155.54280966071,1148.510055360795,1877.533502248008,1935.4484053675149,1483.3300753313251,1407.3689848266422,1298.001807014438,1073.355354791915,2493.405704626004,1727.046858563848,1855.462732603288,2278.669341364628,2077.309266184639,857.9714161114366,1972.0171346587051,2756.3804749325514,2288.91860153482,2070.258950235883,1166.416910921618
2625,1801.187259305992,1096.156825409505,1100.895227616546,1712.807308195501,1415.203577699492,1319.8562610855051,2299.40341764438,1234.547611182814,1707.080504782389,1182.9267702550392,1246.962951326898,1108.82253015893,1148.510055360795,1428.643094262857,1594.604857597893,1257.757920606618,1407.3689848266422,1204.830861133078,659.4428407666943,1655.713431479937,1504.462673928927,1739.10162945107,1765.966059568953,1739.732119591851,857.9714161114366,1972.0171346587051,1316.250752372805,1447.129479327538,1124.201773562327,1166.416910921618
4513,1182.447073799894,840.2771498922176,845.3292582433278,1125.2898773818429,1226.664024626834,1123.103285725635,1065.3883619946,1234.547611182814,1285.209693318213,791.0688483891881,1246.962951326898,895.3349714928439,887.256227719583,929.2488525854053,1213.5066081638902,1257.757920606618,960.1725448122687,1054.317836430491,659.4428407666943,1229.645539444802,843.1428086677471,1051.570042653786,1211.780752622706,1514.097846495705,857.9714161114366,1067.135865000146,746.3707384431585,1009.340177262759,880.8718322135563,1166.416910921618
7757,887.8220468103946,652.3447451396872,771.8685850957536,655.801051718523,548.331765729451,948.7684525950481,800.5539950988855,694.3854833892302,713.1802313834773,759.7805358678456,874.4705236469749,683.7645890724198,590.6288637865737,744.3053521084918,618.5678241793985,817.8022457185572,596.3951695983524,715.4548076898036,659.4428407666943,717.3462537531732,673.6560677742955,745.4648699311273,799.1749747260243,737.8772448093541,675.7848755776013,940.7789794564856,551.9616438855646,669.0396653912576,665.9649505937667,878.024823923542
13333,334.05915405897616,347.315967612888,499.2968095014071,421.1300386988783,363.6300596834249,491.61074701946023,529.1091624637756,500.97196114932564,467.8106089615285,481.56363754417265,552.7093220948523,388.738969065103,432.6558145443737,425.4487108062299,317.185302010852,449.05292189876764,431.62776658205394,304.11063458884337,352.792830466039,383.39029006756033,326.88070488072435,455.71797720290397,382.7434943380813,406.0147654015404,467.5407572491813,413.7978498434381,522.6366161974815,417.98451294183366,453.9092907055474,436.6566777491116
22916,262.3941642912032,210.8966504285131,248.9280231115345,287.51781069496286,224.61687762225392,267.83765552406794,267.57159509211397,248.97623985680642,203.08523003693557,263.4675144995354,243.25516560107368,285.0854309142096,217.9403575227229,305.1124556529276,202.06283310119667,221.81033275455817,241.6641958525056,234.6030767974471,226.0644091938057,227.0126668420239,232.32947424711531,249.66043856226588,260.7868940081221,267.0020013348108,244.18191876230182,196.24075469757457,233.9996643731424,246.16992350815102,221.1779190444981,223.1209548064212
39389,135.439426864189,126.152851874569,130.03859496536958,127.35007995056141,136.8156602582308,136.6918587196224,132.6203592579764,123.89563182788379,125.8765364940432,137.7511292971467,137.52952802093392,135.5288654184724,124.0008302587121,140.0801405762199,125.61326381067872,126.7796598015711,134.0017510923653,126.5686771786281,128.529877966911,128.9766483436192,125.4804038684651,127.1887145099481,134.7616351082247,125.04276726490299,136.2206063367362,131.95862068681708,138.7314880210374,131.4295623039325,124.5058274014718,131.449388668339
67700,109.7344319020553,109.83385049237042,110.8032465439619,109.32766782862379,110.6689436197998,109.47498292520821,110.6282110711463,110.52603088272829,109.61565314836339,110.6152688524712,109.21150055691669,110.35666966360441,110.3425481470899,110.7201842404302,110.28256633236609,109.24622570678551,110.95321672433191,110.37523925006191,109.17565809800591,109.42168326615909,110.13684339064551,110.08280004124529,110.93636896547599,110.68182482090059,110.5263330527605,110.96821598510721,110.78421856422571,110.8681751905315,110.26312871696291,110.91346426969129
116362,100.07533803496929,100.08161782930891,100.0643539765033,100.0384549452174,100.04453495860929,100.04090786378491,100.0652546460519,100.0273927170356,100.0644604110989,100.0413989061958,100.03735419245639,100.0561060102318,100.0644160022302,100.06411948995671,100.02849527044779,100.0487950388369,100.0306833951886,100.0330812946677,100.04721538059401,100.05144880264109,100.08377334330591,100.0592145584587,100.05421958486609,100.05324598611509,100.0619395222893,100.0731147114707,100.0453446677939,100.0490145456938,100.10780246927379,100.0600679463887
200000,100.00000985768379,100.00001279090158,100.00000924435341,100.0000104435817,100.00001122940279,100.00000807273051,100.00001139456249,100.0000083411533,100.0000111314534,100.0000128530601,100.00001060913559,100.00001151670219,100.0000177201077,100.00001351861691,100.0000073605752,100.00001399102351,100.0000072687399,100.00000608234501,100.0000110235692,100.0000116593278,100.0000101787946,100.0000106898115,100.00001361772091,100.000008796103,100.000008616938,100.00001078486281,100.0000100890529,100.0000070614851,100.00001882488371,100.00001256861201
343754,100.00000000154199,100.00000000142789,100.0000000014966,100.0000000009741,100.00000000123691,100.0000000007631,100.00000000139879,100.0000000013806,100.00000000105871,100.000000001462,100.0000000011137,100.00000000099409,100.00000000140881,100.0000000009313,100.0000000011364,100.0000000009227,100.0000000009936,100.00000000119871,100.0000000017453,100.00000000072849,100.00000000145701,100.0000000008331,100.00000000153659,100.0000000012815,100.0000000013192,100.0000000014152,100.00000000116871,100.00000000098541,100.00000000108679,100.0000000015898
590835,100.00000000007,100.0000000000846,100.00000000008959,100.000000000096,100.00000000008819,100.00000000007091,100.0000000001028,100.000000000085,100.0000000000741,100.00000000009729,100.0000000000805,100.0000000000955,100.00000000008279,100.0000000000778,100.00000000008909,100.0000000000859,100.00000000007691,100.00000000009821,100.00000000010691,100.0000000000732,100.0000000000796,100.0000000000791,100.00000000006871,100.0000000000741,100.00000000008001,100.0000000000909,100.0000000000787,100.0000000000864,100.0000000000923,100.0000000000841
1015511,100.0000000000273,100.0000000000268,100.00000000003142,100.0000000000259,100.0000000000309,100.00000000002909,100.0000000000277,100.0000000000296,100.0000000000259,100.0000000000296,100.0000000000264,100.0000000000268,100.00000000003271,100.0000000000232,100.0000000000218,100.0000000000277,100.00000000003,100.0000000000264,100.0000000000264,100.00000000003179,100.00000000003179,100.0000000000346,100.0000000000273,100.0000000000296,100.00000000002859,100.00000000002501,100.0000000000227,100.0000000000264,100.0000000000255,100.0000000000296
1745432,100.0000000000123,100.0000000000082,100.00000000001091,100.00000000001052,100.00000000001141,100.0000000000091,100.0000000000091,100.00000000001141,100.0000000000086,100.0000000000077,100.00000000000949,100.0000000000091,100.00000000000949,100.00000000000949,100.00000000000999,100.00000000001091,100.00000000000949,100.00000000001052,100.0000000000091,100.0000000000082,100.00000000001141,100.0000000000082,100.00000000001091,100.00000000001091,100.00000000000999,100.00000000001091,100.0000000000091,100.0000000000091,100.00000000001091,100.00000000001141
