NFE,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30
888,1297.730200114594,1196.957970106498,1316.872363838684,1368.304554177745,1067.4088801267771,1301.697620903361,1480.416374384904,1133.275999880546,1231.621172219917,1337.363295549615,1483.7718089091102,1389.025714434417,1347.439633361492,1188.277879436606,1250.2393275814861,552.9145238140168,1207.438100211425,1091.623236459745,985.2342275527479,1248.781362468118,1172.0328167960652,1060.850216366252,1171.584744949087,840.9773005279162,1321.805271706759,1317.4493445139321,1163.1897478819678,1120.335184206118,1107.934455195483,1317.088144951187
1527,1297.730200114594,982.5620173360097,1213.321019017317,1155.0215751644591,1067.4088801267771,1173.648526900225,1258.415831868038,1133.275999880546,617.3648901723003,1128.752395186752,1030.606412193061,1274.625809780711,1096.575747201057,1188.277879436606,941.4993298348732,552.9145238140168,1152.94675358927,1091.623236459745,985.2342275527479,1248.781362468118,1111.115089776328,1060.850216366252,1171.584744949087,840.9773005279162,1178.6451660357382,995.5796122025367,1163.1897478819678,1120.335184206118,1097.229289775398,1163.558293490598
2625,981.8612158943671,982.5620173360097,1171.00703184103,1155.0215751644591,900.290316845977,1002.9863720765179,1258.415831868038,1025.133736607442,617.3648901723003,1128.752395186752,1030.606412193061,1032.473320198718,1096.575747201057,810.851706636588,941.4993298348732,552.9145238140168,1152.94675358927,1091.623236459745,872.890882419425,877.6179824868723,1111.115089776328,1060.850216366252,1047.971295614308,840.9773005279162,1149.597493299487,995.5796122025367,1050.915294000484,1120.335184206118,1097.229289775398,1163.558293490598
4513,981.8612158943671,982.5620173360097,965.5238203391873,982.7513565451454,900.290316845977,1002.9863720765179,1026.8438751143221,767.2543948869002,617.3648901723003,829.338458202009,809.3343261669002,880.4877171700508,897.8605232353952,810.851706636588,941.4993298348732,552.9145238140168,1067.610376332965,1091.623236459745,872.890882419425,877.6179824868723,774.5646960147438,757.4369427572293,907.825551248668,829.743634542684,1149.597493299487,995.5796122025367,1050.915294000484,982.9410035895908,935.4976570212267,896.5274434487819
7757,698.3184224792935,959.0882434503101,932.8888728750527,960.3058280485043,900.290316845977,734.2139392686295,884.4447095960218,767.2543948869002,617.3648901723003,722.6562630543622,562.1120849771801,829.316152526798,897.8605232353952,810.851706636588,804.5740438371631,552.9145238140168,991.4212138069412,992.1152059327696,872.890882419425,748.5208548730425,774.5646960147438,757.4369427572293,907.825551248668,829.743634542684,794.8957747774822,884.0636378034178,829.7956000066548,543.2603852637426,935.4976570212267,641.5305635530668
13333,698.3184224792935,818.2725454667426,812.1032499915054,678.5608906460347,655.9651235296474,724.138645154443,846.9139010695785,583.8657938078883,461.71023589467995,706.776283192065,562.1120849771801,573.9290415621995,611.813283970953,778.2944580617204,733.4279749239859,552.9145238140168,701.748829195833,705.2560038364909,663.5842952572852,602.1458129374132,774.5646960147438,757.4369427572293,612.5110015327782,779.8202878322937,794.8957747774822,592.9220277217593,829.7956000066548,543.2603852637426,523.5424221115695,637.354726990894
22916,641.404905770818,746.6824083575228,789.7087230683902,678.5608906460347,655.9651235296474,670.3029082637076,509.94268612007727,434.31913299310025,461.71023589467995,615.8417850704736,562.1120849771801,568.4537291613551,611.813283970953,514.9674594395751,672.9859080536471,552.9145238140168,673.793568930409,705.2560038364909,649.8453115885401,570.5220346985861,522.1487540102389,757.4369427572293,437.49082355698164,464.6621198519133,776.7958312832016,592.9220277217593,668.2891298163795,462.39826700802865,523.5424221115695,593.9837454128692
39389,571.3078099005361,663.7195143721027,574.7450180492398,389.0445271120805,371.0125099024376,670.3029082637076,431.4947517270812,434.31913299310025,365.03989790986265,398.2351187949555,351.3984113011634,568.4537291613551,205.57714732252288,514.9674594395751,631.8041320119396,552.9145238140168,634.8994799734432,452.1439790125582,311.0863125528497,499.01041079453347,502.2513466482364,574.115199226238,437.49082355698164,464.6621198519133,431.52999508864264,592.9220277217593,648.5353088041197,462.39826700802865,404.48917841355484,365.77155399544023
67700,520.5530631136812,451.3177079887764,545.6758414042447,375.4215426678688,371.0125099024376,300.94684692653533,398.7164363626339,363.7955493994777,304.42026928904687,398.2351187949555,351.3984113011634,397.1633739028193,205.57714732252288,435.1159000359125,354.0589650707166,529.3469229625298,494.5839043712685,327.1654196154523,311.0863125528497,384.41882967364234,484.7112767364997,335.8491171804824,389.1809579462492,437.7472709299334,266.3200320765675,460.344548540872,474.04252451908366,396.15191219171163,404.48917841355484,352.35901968614417
116362,286.9889948574023,138.8889490136485,173.72862057523707,114.90802997578791,242.3811009619963,289.87205825887264,326.37532874153163,175.94806878961393,183.0837216795348,328.2370203688702,296.8530066942924,235.808804876669,205.57714732252288,236.5276229448912,198.04064186807997,281.97848334824766,289.60048398131516,316.2160590756171,311.0863125528497,275.7268978002514,247.27092348227643,145.1556496308885,193.71958733437532,294.6332827889985,212.9873737206563,317.3799781963244,183.7332358867925,219.98542296999858,205.5112488354757,322.02309147831414
