NFE,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30
400,383499465.5386418,397351578.6608714,252926362.56815332,145641702.58273682,229075994.5095921,311601882.4097015,28972518.80929404,195996889.108583,367903471.65190685,394386130.36047786,377485190.7550584,103657740.9093962,230967345.63075238,206105291.75403002,79406197.63460232,73041182.93811262,72297013.28074077,399521782.7924872,155231197.7844034,95798405.03710195,463275875.3581212,398143101.3262148,390178602.7092406,43590241.88248162,297193070.071048,192145280.0510013,108672097.8612067,483151215.2863919,184852688.7257062,233972287.04816452
551,140739849.9539724,286022116.73945713,113810081.06133999,13003749.70506082,70754888.79423952,303238329.7588004,28972518.80929404,195996889.108583,223256499.0694268,248877865.4240143,206005596.9826682,87241035.39516458,179349378.14148682,206105291.75403002,79406197.63460232,73041182.93811262,72297013.28074077,218419747.3487778,155231197.7844034,48303090.78094356,99539691.65347974,267972914.9577295,276593751.0940878,43590241.88248162,151964313.9579788,163979534.4669189,108672097.8612067,107416646.78653209,103554857.10324591,187944687.6278473
761,140739849.9539724,117404690.9105406,66738834.66015791,13003749.70506082,38539985.88823555,146765100.1447134,28972518.80929404,145996838.5723175,92547792.45855343,56120205.10284303,69559397.40463993,87241035.39516458,99419599.01089483,113451006.4000222,30413939.780701097,73041182.93811262,72297013.28074077,132153826.06923792,83970285.48599356,35253969.15981227,99539691.65347974,8199063.842316676,128849942.56053211,43590241.88248162,113677343.84186521,162624904.2096347,108672097.8612067,105369968.2723525,35424475.52639752,69552596.92539743
1050,101709320.9289222,42605693.83667324,66738834.66015791,13003749.70506082,38539985.88823555,52532916.50979663,28972518.80929404,26940384.72369651,44115886.26648702,3624091.6229357817,54015216.19881932,87241035.39516458,57011813.71204912,51910622.52026751,30413939.780701097,73041182.93811262,45231210.50059742,12824772.83384575,53839604.54757673,35253969.15981227,52212320.81976401,8199063.842316676,128849942.56053211,37558968.16273873,3276731.529189278,64743108.93397868,73910335.02296802,39615564.00641303,35424475.52639752,50167797.98000525
1449,44202236.74457087,36255277.14511766,52214381.69298489,13003749.70506082,10977784.51045598,13773840.87470865,28972518.80929404,26940384.72369651,20226382.85825362,3624091.6229357817,18794615.72503594,77402359.77945614,9425288.81508896,12846123.22460255,30413939.780701097,44031785.42243681,16407387.19875309,12824772.83384575,28420678.51687811,21255303.96362519,31486659.27227762,8199063.842316676,23207514.63851346,37558968.16273873,3276731.529189278,11706266.61376828,73910335.02296802,39615564.00641303,32202062.68342504,26099951.710330702
2000,2713121.562055299,10128712.07069247,13778838.08836601,13003749.70506082,9799675.769902954,3717137.8594946237,14526559.52921415,2922438.012691237,17605395.12311633,3624091.6229357817,9937353.989140358,26211522.10246313,9425288.81508896,12818973.50848097,14662668.10046965,24379930.39645162,12092235.19986608,8786255.395919586,7275236.052018656,3722836.639683693,18070152.86743929,4496498.8685988635,2506404.4618531633,19184041.59598078,3276731.529189278,9286044.99544848,7670945.370103241,12786923.34111899,14851776.98893915,4643812.718235348
2759,1673666.7055313531,4262302.230663205,5749861.051441982,3546258.842644142,3740695.911058178,977403.1342446906,2671663.476267521,2922438.012691237,2493827.575325116,1512973.98593203,2332442.71825391,2650148.196876275,2443755.063995807,5583109.562651956,3383952.338122523,13351747.70723628,2955174.4077508016,4011950.3838855936,7275236.052018656,860941.5387196994,1750345.1760259059,4496498.8685988635,2289735.674233247,1715356.677323845,3276731.529189278,2102077.542977212,2274085.078051741,470892.2910728268,10662308.0913087,4370447.090528033
3807,794126.5522883895,252898.1847157288,1334308.543896545,802599.6849864528,163421.1678928107,802199.7704452347,801703.2982969813,246721.6285996394,462508.6700860263,448907.9944548873,177792.02070818198,1239065.89716523,919299.210819434,934915.945154146,511518.9490471938,1607465.8238029,862210.8446520574,266378.993222383,435686.9995266475,214522.868803817,542050.5651716103,1254266.351526031,658585.2341989633,1715356.677323845,1134784.290108826,889008.3794595442,2274085.078051741,256940.79662700352,968796.0524694372,861639.1601235884
5253,160690.2740244416,19575.03487878541,51576.43739959492,72493.12568502162,37918.244031838236,15444.912634064489,35991.45384081145,15627.348681141968,40497.170931245964,52223.44139460679,28038.01039498332,96906.30633213396,59076.632675067536,84837.23726887364,68450.14025191581,69884.54371571526,51930.810077862734,17563.97634311843,123749.1222206658,19623.190650488134,56306.437624186576,20460.176833000332,39662.48715565065,23852.05558877519,43001.031013745735,37614.43625578267,177300.662668057,64134.68728185798,56531.6740163183,57236.7981572274
7247,4044.18692662492,452.2834450407779,1890.4679696499938,5532.472250305573,327.75775273503933,467.54177210813515,1716.1952139405741,800.4787894408173,2364.8470075542527,972.5723175221177,1225.0858848942469,2681.703074849262,1757.665281918339,4422.446570475815,733.6610699631302,10658.57520439855,1284.5101355638878,760.5071848124675,6250.422636252893,203.13198651705898,2433.063532867718,2873.7751031985554,3149.135687465407,2085.017762256601,7014.157972640754,2400.062912896239,5250.2810420046635,5787.322950894618,2729.729989104605,847.4936288057659
10000,9.586962997006454,2.974187729699764,3.6409866646907996,5.967365433883857,8.588289415538455,2.195444653083626,10.644909833785961,6.969387571868937,2.594367046123352,13.361505187095391,15.68094804946486,24.833035533939928,12.91019461307707,53.60749700161915,10.48892945356788,29.597098749614958,14.66240727309922,12.32369949078031,9.29200932173714,7.422596192876455,5.1636333113982005,15.23741109802108,12.589615766777598,18.76544356895285,27.45833963427103,14.68972415318021,23.25691579817649,9.499555502015582,15.01610923982312,7.445070518996714
