       961.39423638	       865.38684158	       803.93961923	       942.41384213	       843.96451276	       927.37408691	       882.27552036	       845.39615529	       895.78476819	       879.53868837	       867.35658146	       944.88980061	       900.25644545	       939.94888504	       920.96227896	       861.80163388	       931.44010770	       768.94388925	       943.08467259	       943.18054823	       873.62265760	       950.47810422	       889.14911417	       801.27125262	       940.14003936	       870.79675046	       844.86635143	      1017.70629661	       810.62701716	       865.96276096
       734.80291046	       844.25985386	       803.93961923	       816.08655054	       843.96451276	       890.68018688	       874.64210429	       813.90179567	       895.78476819	       818.58619677	       867.35658146	       873.46106803	       839.43011222	       924.76148653	       885.53662271	       861.80163388	       828.35311019	       725.38959240	       864.67138011	       883.21014542	       873.62265760	       902.52166250	       881.25196523	       801.27125262	       858.47575783	       868.65996451	       844.86635143	       908.21705674	       774.77660483	       865.96276096
       734.80291046	       763.08979870	       803.93961923	       816.08655054	       843.96451276	       776.28392623	       810.21034983	       762.67873279	       764.03466195	       759.89274354	       863.93271120	       802.00096556	       813.35482941	       808.47993345	       712.29464348	       815.17641826	       797.50189028	       725.38959240	       761.98961937	       766.34590479	       761.49911314	       751.94074579	       841.51208863	       736.58061005	       815.57205180	       740.90617277	       844.86635143	       849.68003617	       746.46923720	       771.58147779
       699.40915037	       705.75114266	       660.16495118	       723.41613373	       705.30803771	       702.66503494	       731.70918870	       672.31787205	       611.95021675	       687.52175165	       737.16632396	       656.72542157	       665.42008370	       732.78289549	       691.60317272	       685.40743733	       693.53484246	       712.31911232	       676.34114127	       702.46882521	       650.68101307	       715.72471705	       714.84951156	       693.13057626	       717.50460960	       694.25439345	       648.21600479	       698.72459282	       683.25408810	       691.77811614
       566.77292116	       599.97153563	       591.18685693	       574.56772953	       596.83695026	       589.97579709	       594.45252812	       592.33798178	       587.19489303	       586.44190301	       617.47381560	       593.61392273	       590.40449482	       594.05777640	       600.54451771	       559.38966536	       575.34339447	       602.25064750	       586.64649263	       572.18473236	       576.17580650	       594.96713160	       602.76638568	       593.20301251	       596.37702714	       610.38214472	       600.06216568	       592.22685771	       587.04902320	       588.24976310
       536.88008914	       511.07090111	       539.45923206	       529.21227988	       537.65931020	       545.14927659	       541.09352714	       543.37640619	       528.08175201	       545.87054262	       514.90807648	       529.17594149	       514.22368981	       539.04290011	       523.22261770	       521.22171771	       521.79114865	       522.02116053	       529.46322751	       533.05392500	       534.57821727	       534.77657260	       543.85285758	       530.06445361	       536.85508501	       536.71129615	       522.22636078	       544.83393093	       540.80995711	       531.10314093
       514.62702661	       511.07090111	       512.63283582	       510.56877608	       511.49362816	       523.58947738	       521.33608689	       507.15661258	       514.00516478	       509.45692435	       504.35677661	       501.93279042	       514.22368981	       484.46238202	       523.22261770	       503.73207773	       517.20383779	       520.78709350	       501.62981207	       509.22280819	       522.24580388	       519.17075590	       511.81483992	       511.04565632	       519.79164137	       525.42035569	       502.36924345	       485.86673155	       512.36513608	       511.04877075
       501.81259729	       511.07090111	       494.83721940	       501.47058759	       507.93767470	       504.80836021	       508.29885232	       500.14347367	       508.67277155	       509.33024005	       489.58267043	       501.93279042	       514.22368981	       484.46238202	       499.07727064	       491.54234309	       500.72502233	       513.90927092	       498.50111447	       509.22280819	       506.39697409	       506.12048418	       508.71816094	       511.04565632	       501.30966110	       514.34930541	       498.53890897	       485.86673155	       511.95973520	       498.18474217
       501.81259729	       490.51198887	       488.97855610	       491.41256435	       490.61171158	       484.30602281	       492.32545289	       500.14347367	       488.29465234	       482.36937960	       489.58267043	       480.18158529	       498.58836337	       484.46238202	       499.07727064	       491.54234309	       486.61199913	       491.01667412	       496.11718919	       494.49744141	       500.31278582	       497.41565266	       495.57526168	       494.07811661	       491.99736918	       492.49848360	       482.83459942	       485.86673155	       498.62653463	       495.82281452
       458.49820969	       462.19252050	       457.77808013	       459.87778882	       454.29291700	       471.36450733	       459.81397854	       470.77538404	       459.76496565	       470.76506305	       466.35772538	       461.27550033	       456.79273607	       464.68194893	       469.78835368	       457.35020032	       470.28230938	       474.00879842	       470.05026474	       477.56875057	       468.44011071	       475.20760589	       456.94671457	       464.24680737	       464.07460768	       453.55493545	       464.59208409	       473.41689755	       470.16137025	       455.81488097
