       445.22307253	       442.59996552	       435.68188496	       444.32698448	       468.37576664	       408.05423886	       398.33567329	       448.26165653	       425.10909189	       488.13153249	       448.25161846	       463.24518811	       488.10383363	       485.92020415	       461.78983975	       473.68008686	       387.54690988	       464.05637403	       366.81292200	       404.90188965	       407.99255538	       451.41095494	       426.84782017	       481.64527189	       451.51449617	       454.84811041	       450.53261287	       508.07029572	       470.66005079	       424.48425752
       435.83528303	       420.56314240	       426.38413842	       412.34176999	       440.88870954	       364.76322795	       398.33567329	       441.95039432	       425.10909189	       428.61460875	       417.93792243	       426.10022324	       421.17080955	       424.29608971	       353.11677156	       408.74280612	       387.54690988	       435.02982747	       366.81292200	       404.90188965	       404.11836581	       405.72415842	       416.33470299	       440.36985627	       398.63220792	       446.65504851	       440.80440977	       417.67239105	       424.10293835	       424.48425752
       406.87890586	       402.82017738	       384.81669273	       400.84231232	       385.63711980	       364.76322795	       398.33567329	       392.41317606	       417.14929349	       411.57205024	       408.62502965	       389.48458132	       415.72015634	       416.69691739	       332.84839478	       408.74280612	       387.54690988	       410.55644986	       366.81292200	       404.90188965	       404.11836581	       405.72415842	       416.02814320	       419.31527156	       392.95956318	       399.07388347	       406.12362110	       400.25173484	       399.50247339	       401.57853210
       383.71353930	       394.75425520	       384.81669273	       393.86755167	       375.98796281	       364.76322795	       383.46138038	       389.19658184	       388.24320482	       376.06490283	       387.39396184	       385.02991185	       387.23331692	       383.39031178	       280.08900881	       384.60799016	       384.17072082	       380.63292147	       331.87644349	       384.16146552	       384.98705953	       388.02295922	       377.75940789	       385.42666423	       384.26974350	       376.08241195	       382.64170029	       394.17352342	       389.17110669	       387.36475802
       379.39470972	       384.85990200	       367.82639299	       374.15756959	       375.98796281	       364.76322795	       369.23715359	       375.98437690	       376.94579950	       366.56046877	       369.14380563	       376.02825581	       373.91897235	       376.22461593	       280.08900881	       384.60799016	       369.15611133	       368.56098652	       331.87644349	       381.24916823	       378.67016583	       375.67472673	       375.34545265	       378.95456659	       370.56339762	       375.32972844	       382.64170029	       377.56033310	       380.19700618	       361.99166895
       376.36732329	       373.94545256	       367.82639299	       371.27224687	       366.85553472	       364.76322795	       369.23715359	       372.72901048	       371.60497415	       361.54027718	       365.49879345	       369.90163503	       370.80340081	       375.71842515	       280.08900881	       364.54941629	       369.15611133	       364.29077813	       331.87644349	       359.01780545	       371.68730235	       375.67472673	       371.18118997	       378.54976084	       369.57891233	       370.85347777	       366.26259598	       377.56033310	       365.02124370	       361.99166895
       375.57440140	       365.51617452	       367.47808962	       364.60645945	       364.66973714	       364.76322795	       364.78400954	       366.50112261	       365.56892690	       361.54027718	       365.49879345	       369.41537490	       370.36463683	       364.21778506	       280.08900881	       364.54941629	       368.88571547	       364.29077813	       296.56745906	       359.01780545	       367.43297962	       373.96274684	       365.86246916	       361.74253502	       360.96891080	       367.97699359	       366.26259598	       369.96840796	       364.75387448	       361.99166895
       370.21058600	       301.60888839	       367.47808962	       364.09573675	       364.66973714	       364.76322795	       364.78400954	       357.49097961	       365.56892690	       361.54027718	       365.49879345	       358.56522076	       360.09921507	       364.21778506	       231.39023982	       358.71127638	       363.75173072	       364.29077813	       251.95677647	       359.01780545	       367.43297962	       358.34055174	       359.23341883	       361.74253502	       359.22202455	       359.99948954	       363.58038688	       367.68715321	       354.36134568	       361.99166895
       358.65904682	       279.26437854	       352.92337086	       358.19879829	       355.15675456	       267.91609454	       350.72495413	       351.16668406	       353.18576035	       349.92609700	       349.69000172	       354.04624774	       349.50574015	       354.78483102	       164.84328241	       358.71127638	       356.56105608	       359.83787035	       171.90544277	       359.01780545	       359.39304203	       345.35533118	       352.55544699	       351.86563419	       358.35470468	       355.71184532	       360.04650595	       356.06275341	       351.85869320	       361.99166895
       347.91062251	       225.78050520	       335.63722963	       341.81474860	       345.33516972	       162.21206098	       342.14043195	       345.24290298	       342.14289893	       341.50862739	       348.78819883	       344.76650727	       342.49415989	       344.36808067	       112.60955750	       345.85107948	       341.59355363	       345.39373014	       102.74862408	       347.79779808	       347.41826326	       343.14864774	       340.82853198	       340.72600712	       340.75570493	       343.90233005	       345.50617064	       347.03067839	       341.98417941	       345.62279248
       337.98744906	       184.63397899	       334.69417719	       337.18971398	       337.77405501	       100.12161785	       338.94362085	       338.06129586	       337.04827863	       339.78792774	       340.25828977	       335.95654866	       338.04341875	       339.23512849	       100.00559100	       333.58351399	       172.84867643	       338.13115046	       100.00067128	       338.00861535	       338.53603378	       337.06526855	       337.52383133	       336.74609357	       337.78594607	       336.26615158	       337.40712937	       335.48552930	       337.32937726	       339.41030119
       334.19304847	       167.26921479	       332.63828966	       334.92211564	       334.94318411	       100.00000024	       334.47866642	       335.60215009	       334.43640249	       336.87227784	       335.78726412	       333.08279949	       334.83834398	       335.73056362	       100.00000001	       330.56122926	         0.00445302	       335.15732424	       100.00000000	       333.95709695	       334.08430333	       332.82491543	       332.59958262	       332.69538503	       322.30214064	       334.26758285	       333.07983468	       333.60107443	       333.79298497	       336.08780569
       330.95871611	       157.04749472	       330.73839119	       332.96831963	       330.05797412	       100.00000000	       332.76256642	       330.53041791	       331.46475097	       333.72240982	       330.69249328	       330.83903769	       331.95485357	       333.95930219	       100.00000000	       329.89676793	         0.00000000	       331.97961934	       100.00000000	       332.81461957	       331.28008964	       331.68890558	       330.29132907	       330.68247664	       274.44335731	       329.70147188	       332.39541287	       331.48527875	       329.80441016	       333.28450568
       330.55894783	       125.21789601	       330.41437016	       329.58999806	       329.63064752	       100.00000000	       331.82131256	       329.60817481	       322.09613448	       332.01054441	       330.29257732	       330.56189576	       331.69547616	       332.05053425	       100.00000000	       327.85377234	         0.00000000	       331.05933252	       100.00000000	       331.92717841	       330.49700252	       331.40024443	       329.75457888	       330.33967021	       245.62734008	       327.31763057	       331.71039257	       331.01182328	       329.57642410	       331.37424247
       330.53327352	       101.08281205	       300.00000000	       329.49979438	       329.56579658	       100.00000000	       331.67444725	       329.54780431	       321.20357537	       331.70474750	       330.24601568	       330.53369069	       331.66492296	       300.00000000	       100.00000000	       327.63869358	         0.00000000	       330.99265708	       100.00000000	       331.86921707	       330.38752198	       331.35691400	       329.55123301	       330.25573814	       150.46052913	       327.17367970	       331.64771138	       300.38377157	       329.55053527	       331.33220935
       330.53063602	       100.00000000	       300.00000000	       327.49366177	       326.05630541	       100.00000000	       331.06992500	       329.54432938	       321.19908984	       331.70049490	       326.63968355	       329.23806208	       325.08928805	       300.00000000	       100.00000000	       327.60696729	         0.00000000	       330.98616406	       100.00000000	       331.86328403	       321.19908984	       330.53063602	       329.54432144	       324.09725942	       100.00000000	       327.16482594	       319.27688918	       300.00000000	       329.54432037	       331.32856408
