       404.20319010	       383.96286151	       391.75772113	       415.23159730	       360.98414140	       368.69179977	       389.84069654	       373.88020112	       375.05707943	       361.54005481	       392.96242057	       414.64797781	       359.02740671	       363.44895587	       369.36429413	       356.67503250	       378.16906583	       401.32816086	       380.52945981	       377.58273144	       359.90056310	       396.02536199	       387.79254302	       380.49249680	       394.21968839	       360.06238396	       369.16759714	       372.62015099	       400.10297123	       376.20808497
       358.88429365	       377.27827699	       379.62678223	       403.77955886	       360.98414140	       365.42632233	       353.41756462	       351.81381936	       351.22578134	       361.54005481	       379.85812575	       384.79259115	       358.79527958	       362.72272130	       369.36429413	       356.67503250	       362.54154756	       360.06014549	       380.52945981	       373.00178803	       358.05332407	       365.24539181	       367.82286060	       380.49249680	       373.91784339	       356.25183915	       353.11030474	       365.50792482	       376.52229153	       364.92083364
       358.88429365	       377.27827699	       368.90653229	       367.75580618	       360.98414140	       365.42632233	       353.41756462	       351.81381936	       351.22578134	       352.87004053	       379.85812575	       366.31374909	       358.79527958	       362.72272130	       363.35736560	       356.67503250	       361.17146761	       360.06014549	       362.18149322	       365.28173461	       358.05332407	       364.31531675	       367.82286060	       380.49249680	       373.91784339	       349.91273296	       352.10241500	       359.77719143	       375.33743753	       358.97057260
       358.88429365	       358.34955825	       363.22879845	       352.95037167	       360.98414140	       362.78182944	       353.41756462	       351.81381936	       351.22578134	       350.75613865	       361.08035065	       351.52968440	       356.31967781	       362.72272130	       363.35736560	       356.67503250	       351.91432130	       360.06014549	       357.52275835	       352.36705223	       357.53982231	       356.30523837	       359.04141034	       364.71614962	       354.53348848	       349.91273296	       352.10241500	       357.69997202	       361.39984900	       358.97057260
       352.87156652	       357.29551233	       355.71564150	       352.95037167	       356.31485582	       355.92088263	       353.41756462	       351.04983977	       351.17400370	       350.75613865	       349.62382933	       351.52968440	       353.91342568	       358.77523191	       351.96719079	       347.17727106	       351.91432130	       352.30917554	       351.65929743	       349.06107352	       349.99580989	       352.25087665	       352.60738838	       352.94592218	       354.53348848	       349.64635061	       351.40153746	       353.54784688	       360.09421872	       353.84281382
       348.47836671	       349.53558236	       351.77514438	       350.11729482	       353.38844485	       349.65844030	       353.25183784	       351.04983977	       350.25487310	       349.27833409	       349.62382933	       351.52968440	       348.81974394	       349.60564350	       351.95355794	       347.17727106	       351.17470623	       351.48770925	       351.57450081	       349.06107352	       349.99580989	       350.82161776	       351.07093961	       350.34261150	       349.79202461	       348.90311374	       348.37917103	       351.08286044	       348.57877264	       349.99491311
       348.47836671	       348.64202329	       344.59593151	       348.80173658	       349.64449459	       347.57059495	       349.58590221	       348.51345383	       348.41971964	       348.57762032	       348.50775319	       349.61137164	       348.44151539	       348.20996680	       349.13685423	       347.17727106	       348.87797557	       348.15882359	       348.49258830	       348.12156183	       347.77550766	       348.26366304	       348.52432778	       349.76926048	       348.63883406	       348.56980608	       348.37917103	       348.61041215	       347.71425235	       348.91296204
       347.75597285	       317.93335532	       344.59593151	       347.61825461	       347.62400186	       347.57059495	       347.54398770	       347.73348752	       347.47757662	       347.47439165	       347.69570099	       347.56978299	       347.63302633	       347.61142766	       347.64700068	       320.20951241	       347.81477273	       348.01638252	       347.56356734	       347.58058603	       347.57286765	       347.66538480	       347.59219379	       348.43154000	       347.82261634	       347.71642445	       347.74537132	       347.62346132	       337.49846425	       347.71209398
       347.45853305	       308.06073143	       314.87207234	       347.44945685	       347.44454444	       347.43395646	       347.49490834	       347.46042743	       347.44328348	       347.43755037	       347.50493135	       347.44134988	       347.42566597	       347.43333058	       347.45147603	       305.30256369	       347.45772624	       347.45362521	       347.45354813	       347.43736549	       347.43682650	       347.46804067	       347.45964147	       347.48130719	       347.49161669	       347.46016708	       347.43119920	       347.47030944	       311.62825438	       347.48587183
       347.40033192	       303.16532926	       305.39293722	       347.41743615	       347.39679674	       347.39671329	       347.40281073	       347.39634017	       347.39804252	       347.38767066	       347.38605863	       347.38962085	       347.37687754	       347.37432145	       347.39371960	       305.12799907	       347.39542080	       347.39486788	       347.39426589	       347.38617198	       347.40502574	       347.37422973	       347.38076848	       347.40756706	       347.38948821	       347.39696305	       347.38681899	       347.39337404	       307.81386189	       347.40044129
       347.37785559	       300.11350392	       300.41113445	       347.37897392	       347.37453655	       347.37511545	       347.37769795	       347.37506909	       347.37314054	       347.38101662	       347.38605863	       347.37020373	       347.37201347	       347.37229096	       347.37207190	       300.42268566	       347.37524933	       347.38600517	       347.38255000	       347.37106414	       347.37681789	       347.37059969	       347.37284969	       347.37237320	       347.37475202	       347.37915047	       347.36941073	       347.36800760	       300.29185664	       347.37814188
       347.36893240	       300.00422328	       300.00591928	       347.36781166	       347.36693002	       347.36743427	       347.36713783	       347.36746603	       347.36842192	       347.36719462	       347.37070185	       347.36778320	       347.36694736	       347.36699614	       347.36697069	       300.01191485	       347.36760389	       347.36901450	       347.36902355	       347.36790156	       347.36744506	       347.36692863	       347.36700971	       347.36745850	       347.36711747	       347.36748240	       347.36692011	       347.36714353	       300.00624417	       347.36877707
       347.36691601	       300.00000836	       300.00000539	       347.36691594	       347.36691594	       347.36691600	       347.36691600	       347.36691594	       347.36691899	       347.36691594	       347.36691625	       347.36691612	       347.36691594	       347.36691594	       347.36691594	       300.00001460	       347.36691677	       347.36691910	       347.36691606	       347.36691621	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691595	       347.36691594	       347.36691596	       300.00000486	       347.36691603
       347.36691594	       300.00000000	       300.00000000	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       300.00000000	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       300.00000000	       347.36691594
       347.36691594	       300.00000000	       300.00000000	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       300.00000000	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       300.00000000	       347.36691594
       347.36691594	       300.00000000	       300.00000000	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       300.00000000	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       347.36691594	       300.00000000	       347.36691594
